,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
245,PQ,8,8,,0.9300281384754604,Mnist,-1557733.6390277985,True,,-0.21153245575318777
246,PQ,8,8,,0.9220618706575598,Mnist,-1033593.0170764225,True,,-0.19099289758431698
247,PQ,8,8,,0.9495530003436746,Mnist,-906482.4789887341,True,,-0.11730782718619125
248,PQ,8,8,,0.9478919367848266,Mnist,-944190.2981778691,True,,-0.17436022256038697
249,PQ,8,8,,0.9582502404351627,Mnist,-130148.96038520173,True,,-0.022165487612497436
250,PQ,8,8,,0.9521166060893915,Mnist,-560504.7657969324,True,,-0.0994678290395378
251,PQ,8,8,,0.9625094575124743,Mnist,-709430.2841564454,True,,-0.13686409306861214
252,PQ,8,8,,0.9564927555587588,Mnist,-1552233.9388072724,True,,-0.15827072271512038
253,PQ,8,8,,0.9434100713056708,Mnist,-471924.3563001659,True,,0.031741972961236514
254,PQ,8,8,,0.9559010571542094,Mnist,-1484634.0211589634,True,,-0.07527633651025803
255,PQ,8,8,,0.9608587123021497,Mnist,-451081.93658046937,True,,-0.040728513045930004
256,PQ,8,16,,0.9779281121587836,Mnist,-742254.4628084237,True,,-0.028749304336379844
257,PQ,8,16,,0.9706879225019986,Mnist,-694804.160307074,True,,-0.1369799264566791
258,PQ,8,16,,0.9841961853641268,Mnist,-795536.1131972093,True,,-0.04422380834053087
259,PQ,8,16,,0.9636818879818865,Mnist,161930.72639295366,True,,-0.09125971677024354
260,PQ,8,16,,0.96449829461276,Mnist,-269289.0118870493,True,,-0.05297495992696322
261,PQ,8,16,,0.985169638693753,Mnist,-476339.58166750893,True,,-0.0578650986968217
262,PQ,8,16,,0.9748585160347393,Mnist,-755425.9737420827,True,,-0.06564303416389716
263,PQ,8,16,,0.9731462210196908,Mnist,-46124.36514590867,True,,-0.06297638923876471
264,PQ,8,16,,0.9480427906782806,Mnist,-317856.0116276387,True,,-0.07984180485686322
265,PQ,8,16,,0.9770986355269484,Mnist,-1751.1965837664902,True,,-0.13640867964364373
266,PQ,8,16,,0.9622322368086219,Mnist,-751464.990924988,True,,-0.05067250734152124
267,PQ,8,16,,0.9375428015537284,Mnist,-349817.0049381945,True,,-0.059126375906191915
268,PQ,8,16,,0.9774501140751694,Mnist,29361.786204958335,True,,-0.10255325362613887
269,PQ,8,16,,0.9511604189323497,Mnist,-890644.1766311489,True,,-0.10202305982906673
270,PQ,8,16,,0.9829475219524602,Mnist,-549148.9835890029,True,,-0.04574728491765664
271,PQ,8,16,,0.9676632919643182,Mnist,-606898.7395084985,True,,-0.09356483488165705
272,PQ,8,16,,0.9684155579744407,Mnist,-541194.4813052248,True,,-0.047363183250718664
273,PQ,8,16,,0.9706441303064772,Mnist,-577467.1786345979,True,,-0.15924814826336456
274,PQ,8,16,,0.9649829375055005,Mnist,-160534.51607265137,True,,-0.03669024178745983
275,PQ,8,16,,0.9756617337766101,Mnist,-230574.3833322972,True,,-0.09647325691983435
276,PQ,8,16,,0.9812453443630755,Mnist,-342270.9228583053,True,,-0.04919561843656105
277,PQ,8,16,,0.9662482246839749,Mnist,-186299.854109128,True,,-0.115698487148144
278,PQ,8,16,,0.9633529234500611,Mnist,-87238.05878746603,True,,-0.04828730026958375
279,PQ,8,16,,0.9712616374822227,Mnist,7414.1582218380645,True,,-0.08460955346765606
280,PQ,8,16,,0.9762897258054611,Mnist,-392003.01163296774,True,,-0.04191370052968294
281,PQ,8,16,,0.9820825923892169,Mnist,-337720.7968907943,True,,-0.16392003880514577
282,PQ,8,16,,0.9757100444183213,Mnist,-1171271.7199623035,True,,-0.006442388155009961
283,PQ,8,16,,0.9686889961855173,Mnist,-1434861.7155063823,True,,-0.07245397432703722
284,PQ,8,16,,0.9579238376802586,Mnist,-2028636.7422263194,True,,0.015741382220495172
285,PQ,8,16,,0.981548474702709,Mnist,-219971.96435039397,True,,-0.02912776358711407
286,PQ,8,16,,0.9744853714979634,Mnist,-653484.4312082855,True,,-0.06401102529610721
287,PQ,8,16,,0.9816155633659345,Mnist,-128047.11721863598,True,,-0.10674988783975704
