,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
219,PQ,8,8,,0.8948139380704723,Convnet1M,-0.1623872899469443,True,,-0.2532327923320678
220,PQ,8,8,,0.9024468644683457,Convnet1M,-0.14967610102398243,True,,-0.159140092892108
221,PQ,8,8,,0.8982974068454526,Convnet1M,-0.04120734192161857,True,,-0.1626220024751751
222,PQ,8,8,,0.8788200130994731,Convnet1M,-0.29736952123839666,True,,-0.2152581981308797
223,PQ,8,8,,0.8891039082525345,Convnet1M,-0.2733007101758915,True,,-0.17376655512925818
224,PQ,8,8,,0.8790544988907248,Convnet1M,-0.22737471338861814,True,,-0.14677280041887547
225,PQ,8,8,,0.8503526310189293,Convnet1M,-0.23397679643710978,True,,-0.13436979149713893
226,PQ,8,8,,0.8448304765203043,Convnet1M,-0.17758201365481163,True,,-0.1345451308374733
227,PQ,8,8,,0.8630733821655637,Convnet1M,-0.11347234227406378,True,,-0.1364894688941857
228,PQ,8,8,,0.8874177764070712,Convnet1M,-0.3270388923165559,True,,-0.2345840116299308
229,PQ,8,8,,0.9121640382952656,Convnet1M,-0.0475075973807928,True,,-0.2342418807431522
230,PQ,8,8,,0.883735811052467,Convnet1M,-0.17158326067558116,True,,-0.0424593891758149
231,PQ,8,8,,0.8754589768853276,Convnet1M,-0.21668448331155543,True,,-0.20084676990661016
232,PQ,8,8,,0.8863063071740985,Convnet1M,-0.269026869380236,True,,-0.16235109984393128
233,PQ,8,8,,0.9058663080754558,Convnet1M,-0.14677539618920354,True,,-0.22310860231709845
234,PQ,8,8,,0.8731683626583384,Convnet1M,-0.29870625538152384,True,,-0.20672226134249228
235,PQ,8,8,,0.89592012757271,Convnet1M,-0.12643223580904284,True,,-0.09414596337448361
236,PQ,8,8,,0.8141996480143956,Convnet1M,-0.19043261570308356,True,,-0.18566306789020376
237,PQ,8,8,,0.885954473842877,Convnet1M,-0.12528498032614843,True,,-0.1422751743260728
238,PQ,8,8,,0.8462202080739153,Convnet1M,-0.15407946255971017,True,,-0.274226897455843
239,PQ,8,8,,0.8754735406399614,Convnet1M,-0.0711995678342574,True,,-0.26681339915671315
240,PQ,8,8,,0.8907279478128353,Convnet1M,-0.29158368824135517,True,,-0.14336518007275734
241,PQ,8,8,,0.8599015444351412,Convnet1M,-0.4191362732237297,True,,-0.19129884308131911
242,PQ,8,8,,0.8707465251969568,Convnet1M,-0.26857754181554183,True,,-0.16344119865289589
243,PQ,8,8,,0.8852018052756975,Convnet1M,-0.16998641573335027,True,,-0.2233680779449055
244,PQ,8,8,,0.8674911739910145,Convnet1M,-0.18483732879169512,True,,-0.09530676702089615
245,PQ,8,8,,0.8272611600346201,Convnet1M,-0.2481200489144504,True,,-0.0657332907390301
246,PQ,8,8,,0.9180796840825503,Convnet1M,-0.08609984622622635,True,,-0.12724626715122708
247,PQ,8,8,,0.8655724747427435,Convnet1M,-0.13109263632501555,True,,-0.09433566869755798
248,PQ,8,8,,0.8954320196014418,Convnet1M,-0.14391908780428664,True,,-0.1805526181205268
249,PQ,8,8,,0.8781305863321484,Convnet1M,-0.15246190380462532,True,,-0.18242893721857378
250,PQ,8,8,,0.9103579743361686,Convnet1M,-0.2861547047372699,True,,-0.1758984376333255
251,PQ,8,8,,0.880012133041903,Convnet1M,-0.15570882269267994,True,,-0.11870905870023908
252,PQ,8,8,,0.8894975159550051,Convnet1M,-0.08279290237683368,True,,-0.12551091660639008
253,PQ,8,8,,0.8299888025807785,Convnet1M,-0.196207698371462,True,,-0.2048432470049143
254,PQ,8,8,,0.8558406173872404,Convnet1M,-0.1389321436020715,True,,-0.08507782458984627
255,PQ,8,8,,0.8521747261357712,Convnet1M,-0.3053999148078219,True,,-0.01723872463722958
256,PQ,8,16,,0.9221474632786046,Convnet1M,-0.0522677596443164,True,,-0.15504818536770001
257,PQ,8,16,,0.9309969043454573,Convnet1M,-0.1673285452817288,True,,-0.05374677729095391
258,PQ,8,16,,0.9362487188137361,Convnet1M,-0.0998062195625351,True,,0.0783893554056848
259,PQ,8,16,,0.9300769758350256,Convnet1M,-0.07629854605505892,True,,-0.05201427890001046
260,PQ,8,16,,0.9404526469884372,Convnet1M,-0.1644998718153674,True,,0.0021263530641771025
261,PQ,8,16,,0.9369508800800769,Convnet1M,-0.11781676393598195,True,,0.023843210888567726
262,PQ,8,16,,0.9238795943142174,Convnet1M,-0.1652707645309719,True,,-0.026837788239460217
263,PQ,8,16,,0.9396951867256947,Convnet1M,-0.024431673826661893,True,,-0.013245160801177642
264,PQ,8,16,,0.9348009503708203,Convnet1M,-0.13809801297304647,True,,-0.006137655552647244
265,PQ,8,16,,0.9437704403378168,Convnet1M,-0.02227407640492518,True,,-0.0653985818339991
266,PQ,8,16,,0.9319241753032372,Convnet1M,-0.11721013746076148,True,,0.01224940904669143
267,PQ,8,16,,0.9198187938233787,Convnet1M,-0.11501476046329695,True,,-0.023177491567499663
268,PQ,8,16,,0.9301367595628799,Convnet1M,-0.11978461333657586,True,,-0.023393140850759987
269,PQ,8,16,,0.9101321586370333,Convnet1M,-0.04101148439676772,True,,-0.058108655392239264
270,PQ,8,16,,0.9167336037168319,Convnet1M,-0.14796972783351725,True,,0.07828482229404263
271,PQ,8,16,,0.9124254353993914,Convnet1M,0.06888988718101219,True,,-0.06649206993071274
272,PQ,8,16,,0.917776480124633,Convnet1M,-0.20062432505685113,True,,-0.11392291780646563
273,PQ,8,16,,0.919299249593869,Convnet1M,0.024826877874176034,True,,-0.029426248115242627
274,PQ,8,16,,0.9423078660328318,Convnet1M,-0.13234813458182249,True,,0.040240030262318496
275,PQ,8,16,,0.902474329882727,Convnet1M,-0.0985471264356721,True,,-0.08631586404641159
